iso3,year,CCA_USD,CCM_USD,Dual_Purpose_USD,Total_Climate_USD,Total_ODA_USD,protracted_crisis,Vulnerability_Score_new,countryname,region,CCA_Share,CCM_Share,Dual_Share,Total_Climate_Share,Vulnerability_Score
LSO,2019,3.816648,0.318173,0,4.134821,183.488286,"",58.8599525289995,Lesotho,Sub-Saharan Africa,0.0208004994934663,0.00173402350055196,0,0.0225345229940183,58.8599525289995
LSO,2020,8.218442,0.061572,0.058263,8.338277,222.537823,"",58.6580515344403,Lesotho,Sub-Saharan Africa,0.036930540117668,0.00027668105659504,0.00026181167414404,0.0374690328484071,58.6580515344403
LSO,2021,8.591208,0.310419,0.054328,8.955955,215.43597,"",58.751381296398,Lesotho,Sub-Saharan Africa,0.0398782431735982,0.00144088751753015,0.000252177015750898,0.0415713077068792,58.751381296398
LSO,2022,9.077285,1.280735,0.036337,10.394357,191.787421,"",58.698711120975,Lesotho,Sub-Saharan Africa,0.0473299289008115,0.00667788843148373,0.00018946498060475,0.0541972823128999,58.698711120975
MAR,2017,11.010487,377.863721,5.223523,394.097731,3569.0459,"",48.6907153207298,Morocco,Middle East & North Africa,0.00308499450791597,0.105872474489611,0.00146356285303027,0.110421031850557,48.6907153207298
MAR,2018,3.754534,248.321219,1.283493,253.359246,1613.934014,"",47.7999874768548,Morocco,Middle East & North Africa,0.00232632435244035,0.153860825068403,0.000795257419985202,0.156982406840829,47.7999874768548
MAR,2019,24.592117,115.829505,5.778585,146.200207,1709.794908,"",47.2618848382532,Morocco,Middle East & North Africa,0.014383080031959,0.0677446777142935,0.00337969482360863,0.0855074525698611,47.2618848382532
MAR,2020,54.598319,117.357374,14.738245,186.693938,2783.443911,"",46.8419129859369,Morocco,Middle East & North Africa,0.0196153832251589,0.0421626509290202,0.00529496748317986,0.067073001637359,46.8419129859369
MAR,2021,48.341474,32.297623,6.936,87.575097,1957.309783,"",46.8667949288988,Morocco,Middle East & North Africa,0.0246979167119403,0.0165010277271986,0.00354363936676855,0.0447425838059074,46.8667949288988
MAR,2022,78.984176,44.190595,20.769519,143.94429,2401.091158,"",46.624558491337,Morocco,Middle East & North Africa,0.0328951175955311,0.0184043803804637,0.00865003351946873,0.0599495314954635,46.624558491337
MDA,2017,0.616804,1.787824,0.117973,2.522601,342.599404,"",48.6820325014553,Moldova,Europe & Central Asia,0.00180036507010386,0.0052184095451608,0.000344346775337648,0.0073631213906023,48.6820325014553
MDA,2018,1.642316,2.057417,0.027645,3.727378,354.316057,"",48.3786373262118,Moldova,Europe & Central Asia,0.00463517237662193,0.00580672808740361,7.80235596265963e-05,0.0105199240236521,48.3786373262118
MDA,2019,6.868633,0.051596,0.010381,6.93061,396.147037,"",48.3113339174849,Moldova,Europe & Central Asia,0.0173385949116666,0.000130244568760967,2.62049164335918e-05,0.0174950443968612,48.3113339174849
MDA,2020,2.531063,0.066822,0.007454,2.605339,617.963892,"",48.2535327880761,Moldova,Europe & Central Asia,0.00409581050408686,0.000108132531471596,1.20621934331399e-05,0.0042160052289916,48.2535327880761
MDA,2021,8.105102,0.549839,0.03228,8.687221,646.728424,"",47.8357894739281,Moldova,Europe & Central Asia,0.0125324660231727,0.00085018530127261,4.99127590532499e-05,0.0134325640834985,47.8357894739281
MDA,2022,12.715666,64.522107,0.307489,77.545262,970.9246,"",47.8348926052548,Moldova,Europe & Central Asia,0.0130964505379717,0.0664542921252587,0.000316697094707457,0.0798674397579379,47.8348926052548
MDG,2017,14.82946,6.827993,3.530012,25.187465,891.035181,"",64.9247168137642,Madagascar,Sub-Saharan Africa,0.0166429567723208,0.00766298923498959,0.00396169766948854,0.0282676436767989,64.9247168137642
MDG,2018,15.219344,15.691403,3.041086,33.951833,829.378333,"",64.6642144843546,Madagascar,Sub-Saharan Africa,0.0183503033470251,0.0189194754379965,0.00366670538522496,0.0409364841702466,64.6642144843546
MDG,2019,28.925798,9.939027,3.252141,42.116966,815.79347,"",64.8503709289227,Madagascar,Sub-Saharan Africa,0.035457256111648,0.0121832637370829,0.00398647589076682,0.0516269957394977,64.8503709289227
MDG,2020,21.886356,13.020874,10.54715,45.45438,1376.256385,"",64.857355858118,Madagascar,Sub-Saharan Africa,0.0159028188632164,0.00946108162833337,0.00766365200187609,0.0330275524934258,64.857355858118
MDG,2021,18.367848,11.47136,1.242502,31.08171,1099.306788,"",64.8383695507674,Madagascar,Sub-Saharan Africa,0.0167085732577137,0.0104350852057142,0.00113025955407818,0.0282739180175061,64.8383695507674
MDG,2022,21.095786,5.932846,2.771054,29.799686,1084.740168,"",64.8064769029574,Madagascar,Sub-Saharan Africa,0.0194477780230961,0.00546937061521262,0.00255457858180836,0.0274717272201171,64.8064769029574
MDV,2017,0,12.41806,2.606851,15.024911,72.499595,"",56.3204845483472,Maldives,South Asia,0,0.171284543037792,0.0359567663791777,0.20724130941697,56.3204845483472
MDV,2018,2.014905,13.578668,0,15.593573,156.189668,"",55.863491039124,Maldives,South Asia,0.012900373154004,0.08693704374863,0,0.099837416902634,55.863491039124
MDV,2019,2.847925,0.017639,0,2.865564,118.36201,"",55.5824597945955,Maldives,South Asia,0.0240611409015443,0.000149025857198606,0,0.0242101667587429,55.5824597945955
MDV,2020,0.179105,0,0.116012,0.295117,330.937757,"",55.5190366741923,Maldives,South Asia,0.000541204490003236,0,0.000350555346273166,0.000891759836276403,55.5190366741923
MDV,2021,0.000388,0.094164,0,0.094552,181.267491,"",55.9575612206243,Maldives,South Asia,2.14048309412524e-06,0.000519475386791777,0,0.000521615869885902,55.9575612206243
MDV,2022,2.878277,0.034911,0.630277,3.543465,155.217235,"",55.6553394286672,Maldives,South Asia,0.0185435399619121,0.000224917033214772,0.00406061221229717,0.022829069207424,55.6553394286672
MEX,2017,93.019834,249.665707,23.856081,366.541622,1007.174522,"",49.7549576918075,Mexico,Latin America & Caribbean,0.092357215128204,0.247887234581973,0.0236861442370759,0.363930593947252,49.7549576918075
MEX,2018,1.532613,217.046053,0.448758,219.027424,711.805286,"",49.7572114404116,Mexico,Latin America & Caribbean,0.00215313517635215,0.304923350906388,0.000630450502161626,0.307706936584902,49.7572114404116
MEX,2019,1.767767,384.561139,8.723098,395.052004,774.411780000001,"",50.0458200468483,Mexico,Latin America & Caribbean,0.00228272224887901,0.49658482596946,0.0112641597471567,0.510131707965496,50.0458200468483
MEX,2020,1.342303,402.249752,5.894793,409.486848,936.382156,"",49.973902748961,Mexico,Latin America & Caribbean,0.00143349912362063,0.429578617472074,0.00629528549025447,0.437307402085949,49.973902748961
MEX,2021,4.317766,50.610407,0.874423,55.802596,755.614034000001,"",50.2770647864257,Mexico,Latin America & Caribbean,0.00571424802308528,0.0669791781553913,0.00115723499121775,0.0738506611696944,50.2770647864257
MEX,2022,6.315878,101.400698,0.045006,107.761582,748.34857,yes,50.3703703954087,Mexico,Latin America & Caribbean,0.00843975421774374,0.135499287451034,6.01404235996603e-05,0.143999182092377,50.3703703954087
MHL,2017,0.038957,0.420032,0,0.458989,85.788685,"",57.1881623472298,Marshall Islands,East Asia & Pacific,0.000454104174693901,0.0048961235389026,0,0.0053502277135965,57.1881623472298
MHL,2018,0.055465,3.613293,0,3.668758,63.345133,"",57.425677261304,Marshall Islands,East Asia & Pacific,0.00087560002439335,0.0570413673296731,0,0.0579169673540665,57.425677261304
MHL,2019,0.2005,3.924595,0,4.125095,74.257285,"",59.3634809866251,Marshall Islands,East Asia & Pacific,0.00270007178420272,0.0528513128375216,0,0.0555513846217243,59.3634809866251
MHL,2020,0.476125,2.488016,0,2.964141,198.804591,"",59.1768046540157,Marshall Islands,East Asia & Pacific,0.00239493966213285,0.0125148820129612,0,0.014909821675094,59.1768046540157
MHL,2021,1.502258,4.353879,0,5.856137,116.527242,"",58.8506709748502,Marshall Islands,East Asia & Pacific,0.0128919038519765,0.0373636149390715,0,0.050255518791048,58.8506709748502
MHL,2022,1.733854,5.086352,0,6.820206,143.789216,"",58.4293833873623,Marshall Islands,East Asia & Pacific,0.012058303454412,0.0353736680781401,0,0.0474319715325522,58.4293833873623
MKD,2017,0.629883,1.329501,1.240999,3.200383,244.111641,"",45.6292315193889,North Macedonia,Europe & Central Asia,0.00258030709809533,0.00544628267031313,0.00508373543726249,0.013110325205671,45.6292315193889
MKD,2018,0.846866,0.506699,4.960885,6.31445,256.742826,"",45.9663851331053,North Macedonia,Europe & Central Asia,0.00329849917598087,0.00197356634221982,0.0193223899467399,0.0245944554649406,45.9663851331053
MKD,2019,2.586144,0.145006,1.586251,4.317401,230.611012,"",45.781710843754,North Macedonia,Europe & Central Asia,0.0112143126972618,0.000628790441282136,0.00687847031346447,0.0187215734520084,45.781710843754
MKD,2020,2.174968,0.834724,6.146241,9.155933,370.374541,"",45.6819722962047,North Macedonia,Europe & Central Asia,0.00587234747325681,0.0022537294214291,0.016594663832469,0.0247207407271549,45.6819722962047
MKD,2021,2.736905,1.043559,5.294398,9.074862,391.98104,"",45.7694228460925,North Macedonia,Europe & Central Asia,0.0069822382225426,0.00266226907301435,0.0135067706336,0.023151277929157,45.7694228460925
MKD,2022,4.722051,15.151658,5.093338,24.967047,319.890823,"",45.4735989997576,North Macedonia,Europe & Central Asia,0.0147614456573517,0.0473650911830003,0.0159221135268391,0.0780486503671911,45.4735989997576
MLI,2017,38.079456,2.647997,1.886047,42.6135,1564.34096,yes,64.9339669503205,Mali,Sub-Saharan Africa,0.0243421715429608,0.0016927236885749,0.00120564956631961,0.0272405447978553,64.9339669503205
MLI,2018,39.985305,17.607328,0.47936,58.071993,1728.902122,yes,64.8856366511615,Mali,Sub-Saharan Africa,0.0231275700869317,0.0101841091962058,0.000277262659291247,0.0335889419424288,64.8856366511615
MLI,2019,46.359301,11.256888,0.889724,58.505913,2016.076273,yes,64.6379379891409,Mali,Sub-Saharan Africa,0.0229948150379328,0.00558356256197059,0.000441314652583087,0.0290196922524865,64.6379379891409
MLI,2020,46.652096,4.725764,1.551332,52.929192,1729.804393,yes,63.9919215494994,Mali,Sub-Saharan Africa,0.0269695788661348,0.00273196438806824,0.000896825101310747,0.0305983683555138,63.9919215494994
MLI,2021,60.072882,13.378508,0.538942,73.990332,1473.067459,yes,65.5103463482545,Mali,Sub-Saharan Africa,0.0407808085318651,0.00908207422427353,0.000365863760486478,0.0502287465166251,65.5103463482545
MLI,2022,34.987529,0.825843,0.565346,36.378718,1326.10167,yes,65.757865199747,Mali,Sub-Saharan Africa,0.0263837455238255,0.000622759942682223,0.000426321761588612,0.0274328272280963,65.757865199747
MMR,2017,7.019877,14.05018,7.398964,28.469021,1645.919674,yes,60.8110337381668,Myanmar,East Asia & Pacific,0.00426501797802801,0.00853637040855981,0.00449533723721684,0.0172967256238047,60.8110337381668
MMR,2018,71.298572,29.240837,1.121722,101.661131,1739.325449,yes,61.0753874070965,Myanmar,East Asia & Pacific,0.0409920823276588,0.0168115961373483,0.000644917833315736,0.0584485962983228,61.0753874070965
MMR,2019,6.749687,20.307014,0.082073,27.138774,2063.695496,yes,61.2458119878447,Myanmar,East Asia & Pacific,0.0032706797165971,0.00984012129665471,3.9769917683631e-05,0.0131505709309354,61.2458119878447
MMR,2020,7.072182,54.156544,6.139985,67.368711,2782.374466,yes,60.8325819283465,Myanmar,East Asia & Pacific,0.0025417793637846,0.0194641464194633,0.00220674286478303,0.0242126686480309,60.8325819283465
MMR,2021,2.83226,11.202494,0.540011,14.574765,1521.340167,yes,62.7457246531963,Myanmar,East Asia & Pacific,0.00186168751830504,0.00736356946526345,0.000354957432738315,0.0095802144163068,62.7457246531963
MMR,2022,5.340308,5.982906,0.320965,11.644179,1110.52482,yes,62.9200261332853,Myanmar,East Asia & Pacific,0.00480881462874463,0.00538745815694601,0.000289021005401752,0.0104852937910924,62.9200261332853
MNE,2017,0,4.217714,0,4.217714,182.440778,"",46.6098930208144,Montenegro,Europe & Central Asia,0,0.0231182636153854,0,0.0231182636153854,46.6098930208144
MNE,2018,0,8.339846,8.02553,16.365376,203.788424,"",45.8503341781709,Montenegro,Europe & Central Asia,0,0.0409240418876786,0.0393816775382688,0.0803057194259474,45.8503341781709
MNE,2019,0,6.322696,0.076011,6.398707,164.389497,"",45.3425938623742,Montenegro,Europe & Central Asia,0,0.0384616786071193,0.000462383554832581,0.0389240621619519,45.3425938623742
MNE,2020,0,10.439326,4.119908,14.559234,266.659038,"",45.6048090124228,Montenegro,Europe & Central Asia,0,0.0391485924433583,0.0154500969886496,0.0545986894320079,45.6048090124228
MNE,2021,0.651968,9.123136,0,9.775104,200.277476,"",45.7234328394323,Montenegro,Europe & Central Asia,0.00325532362910345,0.0455524813983575,0,0.048807805027461,45.7234328394323
MNE,2022,1.099451,12.620292,0,13.719743,199.242918,"",45.6652473083684,Montenegro,Europe & Central Asia,0.00551814343534158,0.0633412325350505,0,0.0688593759703921,45.6652473083684
MNG,2017,0.713725,48.934408,0.011551,49.659684,795.617451,"",45.6833284628739,Mongolia,East Asia & Pacific,0.000897070569659991,0.0615049455470026,1.45182838630321e-05,0.0624165344005256,45.6833284628739
MNG,2018,2.0457,31.441975,0.037595,33.52527,402.743409,"",45.333591338049,Mongolia,East Asia & Pacific,0.00507941273348064,0.0780694961044043,9.33472756099157e-05,0.0832422561134949,45.333591338049
MNG,2019,1.671173,7.949718,0.074391,9.695282,387.427242,"",44.5659268897854,Mongolia,East Asia & Pacific,0.00431351443273057,0.0205192540384138,0.000192012827017466,0.0250247812981618,44.5659268897854
MNG,2020,2.885371,7.540163,0.446535,10.872069,760.516004,"",44.5149130168095,Mongolia,East Asia & Pacific,0.00379396486704309,0.0099145356052231,0.000587147407354231,0.0142956478796204,44.5149130168095
MNG,2021,5.156772,9.037283,1.953894,16.147949,385.649699,"",44.0262368646689,Mongolia,East Asia & Pacific,0.0133716479317154,0.0234339169029145,0.00506649948143743,0.0418720643160673,44.0262368646689
MNG,2022,1.691735,33.53177,3.659044,38.882549,405.902797,"",44.0282249936079,Mongolia,East Asia & Pacific,0.00416783282230006,0.0826103447619258,0.00901458188276539,0.0957927594669913,44.0282249936079
MOZ,2017,38.742626,91.517801,23.576572,153.836999,2109.885124,"",61.4206437098549,Mozambique,Sub-Saharan Africa,0.0183624338402606,0.0433757269336527,0.0111743391769608,0.0729124999508741,61.4206437098549
MOZ,2018,37.113628,57.42916,2.342772,96.88556,2068.041167,"",60.8375393612044,Mozambique,Sub-Saharan Africa,0.0179462713761346,0.0277698340421867,0.00113284592076015,0.0468489513390814,60.8375393612044
MOZ,2019,31.298479,23.576778,3.301042,58.176299,2133.611681,"",60.7024884974628,Mozambique,Sub-Saharan Africa,0.0146692480542339,0.0110501729110097,0.00154716157086881,0.0272665825361124,60.7024884974628
MOZ,2020,23.419751,42.425579,2.438023,68.283353,2823.888481,"",61.0375709222969,Mozambique,Sub-Saharan Africa,0.008293440466072,0.0150238153119192,0.000863356685791163,0.0241806124637824,61.0375709222969
MOZ,2021,35.151925,55.425399,3.275952,93.853276,2404.713075,"",61.075094210843,Mozambique,Sub-Saharan Africa,0.0146179290017792,0.0230486537359556,0.00136230473151147,0.0390288874692462,61.075094210843
MOZ,2022,31.104883,40.152046,5.674514,76.931443,2811.274859,"",60.827007622252,Mozambique,Sub-Saharan Africa,0.0110643336422339,0.0142825045624612,0.00201848424099609,0.0273653224456912,60.827007622252
MRT,2017,3.683168,0.526341,0.138741,4.34825,425.840876,yes,60.679074288545,Mauritania,Sub-Saharan Africa,0.00864916499936939,0.00123600393871066,0.000325804796625489,0.0102109737347055,60.679074288545
MRT,2018,5.910068,0.6374,0.063156,6.610624,569.937571,yes,60.3706298455468,Mauritania,Sub-Saharan Africa,0.0103696760851023,0.00111836810281104,0.000110812136650665,0.011598856324564,60.3706298455468
MRT,2019,4.885693,5.423911,0.036476,10.34608,541.716273,"",60.3398966047471,Mauritania,Sub-Saharan Africa,0.0090189149625195,0.0100124572037732,6.73341411695048e-05,0.0190987063074622,60.3398966047471
MRT,2020,11.533872,0.46486,0.111637,12.110369,748.530085,"",60.196130878156,Mauritania,Sub-Saharan Africa,0.0154086952964623,0.000621030482695963,0.00014914163403332,0.0161788674131915,60.196130878156
MRT,2021,6.788352,0.020151,0.176357,6.98486,506.597411,"",61.339370855543,Mauritania,Sub-Saharan Africa,0.0133998947736431,3.97771476175191e-05,0.000348120610509792,0.0137877925317704,61.339370855543
MRT,2022,8.616371,0.545053,0.050835,9.212259,498.213667,"",61.371131063042,Mauritania,Sub-Saharan Africa,0.0172945295778086,0.00109401454858122,0.000102034535315146,0.018490578661705,61.371131063042
MSR,2017,0,0,0,0,40.803017,"",,Montserrat,Latin America & Caribbean,0,0,0,0,
MSR,2018,0,0,0,0,43.243106,"",,Montserrat,Latin America & Caribbean,0,0,0,0,
MSR,2019,0,0,0,0,38.471094,"",,Montserrat,Latin America & Caribbean,0,0,0,0,
MSR,2020,0,0.049575,0,0.049575,50.19549,"",,Montserrat,Latin America & Caribbean,0,0.000987638530871997,0,0.000987638530871997,
MSR,2021,0.523001,0.014551,0,0.537552,37.464001,"",,Montserrat,Latin America & Caribbean,0.01396009465193,0.000388399519848401,0,0.0143484941717784,
MSR,2022,0.287005,0.000906,0,0.287911,42.292446,"",,Montserrat,Latin America & Caribbean,0.0067862000698659,2.14222653378809e-05,0,0.00680762233520379,
MUS,2017,1.666879,6.302877,0,7.969756,60.503592,"",45.7928842929614,Mauritius,Sub-Saharan Africa,0.0275500833074506,0.104173600139311,0,0.131723683446761,45.7928842929614
MUS,2018,7.069611,0,0,7.069611,121.518712,"",44.52812655767,Mauritius,Sub-Saharan Africa,0.0581771390072008,0,0,0.0581771390072008,44.52812655767
MUS,2019,5.808236,11.321763,0.077487,17.207486,86.352386,"",44.3720737910872,Mauritius,Sub-Saharan Africa,0.067262020993838,0.131111177402788,0.000897334788178291,0.199270533184804,44.3720737910872
MUS,2020,1.072001,5.632589,0,6.70459,407.163055,"",42.2129177911458,Mauritius,Sub-Saharan Africa,0.00263285429961223,0.0138337428478131,0,0.0164665971474254,42.2129177911458
MUS,2021,2.344061,7.606145,1.507701,11.457907,306.992657,"",42.2537851790213,Mauritius,Sub-Saharan Africa,0.00763556048182612,0.0247763092261845,0.00491119564465674,0.0373230653526674,42.2537851790213
MUS,2022,1.599884,52.347774,0.234932,54.18259,132.75539,"",42.2290496558025,Mauritius,Sub-Saharan Africa,0.0120513675565263,0.394317503794008,0.00176966072714637,0.408138532077681,42.2290496558025
MWI,2017,22.567107,1.052956,10.080148,33.700211,1752.349668,"",64.0872849756972,Malawi,Sub-Saharan Africa,0.0128781985765183,0.000600882357687073,0.00575236106359111,0.0192314419977965,64.0872849756972
MWI,2018,20.700584,11.322415,7.739948,39.762947,1454.468398,"",64.1550539347617,Malawi,Sub-Saharan Africa,0.0142324054812499,0.00778457271094315,0.00532149616357632,0.0273384743557694,64.1550539347617
MWI,2019,59.252362,10.147977,5.11904,74.519379,1305.869189,"",63.9431551471456,Malawi,Sub-Saharan Africa,0.0453738877516315,0.00777105171443019,0.00392002510138097,0.0570649645674426,63.9431551471456
MWI,2020,41.632021,7.645988,2.616897,51.894906,1604.826404,"",63.3235625441557,Malawi,Sub-Saharan Africa,0.0259417597418842,0.00476437076368043,0.00163064178996397,0.0323367722955286,63.3235625441557
MWI,2021,15.86664,6.777188,2.001034,24.644862,1217.175091,"",62.9570653830825,Malawi,Sub-Saharan Africa,0.0130356266056713,0.00556796474895985,0.00164399848041254,0.0202475898350437,62.9570653830825
MWI,2022,16.05015,6.445563,4.59606,27.091773,1448.451098,"",63.0695486355215,Malawi,Sub-Saharan Africa,0.0110809056806694,0.00444996935616255,0.00317308606852256,0.0187039611053545,63.0695486355215
MYS,2017,0.132284,1.434186,0.22232,1.78879,95.762715,"",44.4285984013314,Malaysia,East Asia & Pacific,0.00138137269813204,0.0149764550848417,0.00232157160539987,0.0186793993883736,44.4285984013314
MYS,2018,0.011709,1.402601,0,1.41431,82.814658,"",44.0440321247973,Malaysia,East Asia & Pacific,0.000141388013701632,0.0169366273299106,0,0.0170780153436122,44.0440321247973
MYS,2019,1.004321,1.920812,0.003437,2.92857,109.693879,"",43.2775133830399,Malaysia,East Asia & Pacific,0.00915567039068789,0.0175106580012546,3.13326507489082e-05,0.0266976610426914,43.2775133830399
MYS,2020,2.176142,0.917443,0.003294,3.096879,86.537544,"",43.0192271840231,Malaysia,East Asia & Pacific,0.0251467964008778,0.0106016759615919,3.80644035841831e-05,0.0357865367660538,43.0192271840231
MYS,2021,0.961337,2.377466,0.193395,3.532198,99.24165,"",43.0263829631802,Malaysia,East Asia & Pacific,0.00968683007588044,0.0239563328501693,0.0019487281801542,0.0355918911062039,43.0263829631802
MYS,2022,2.768062,0.435555,0.06589,3.269507,82.119012,"",42.9280969050282,Malaysia,East Asia & Pacific,0.033707931118314,0.00530394837190686,0.000802372049970597,0.0398142515401915,42.9280969050282
NAM,2017,7.758751,3.380733,1.125492,12.264976,247.856291,"",54.0601114863592,Namibia,Sub-Saharan Africa,0.0313034257419756,0.0136398918355476,0.00454090552012658,0.0494842230976498,54.0601114863592
NAM,2018,11.538576,2.654074,0.473966,14.666616,210.36005,"",54.2889297236884,Namibia,Sub-Saharan Africa,0.0548515557017599,0.0126168157879788,0.00225311792804765,0.0697214894177863,54.2889297236884
NAM,2019,3.911054,7.424881,0.866347,12.202282,197.227461,"",54.3732841943069,Namibia,Sub-Saharan Africa,0.0198301695928642,0.0376462839523143,0.00439262867152156,0.0618690822167,54.3732841943069
NAM,2020,3.196192,6.08614,0.246598,9.52893,228.140916,"",54.186776892461,Namibia,Sub-Saharan Africa,0.0140097272161386,0.0266771086340339,0.00108090212103821,0.0417677379712107,54.186776892461
NAM,2021,11.284711,9.08907,0.406154,20.779935,232.928897,"",54.1260008928357,Namibia,Sub-Saharan Africa,0.0484470202939226,0.0390207918255845,0.00174368232207788,0.0892114944415849,54.1260008928357
NAM,2022,7.752552,35.297759,0.214516,43.264827,389.76303,"",53.9344222501627,Namibia,Sub-Saharan Africa,0.0198904241892824,0.0905621012849782,0.000550375442227037,0.111002900916488,53.9344222501627
NER,2017,33.069785,0.019145,1.240933,34.329863,1354.204757,yes,66.2151762575641,Niger,Sub-Saharan Africa,0.0244200774137437,1.4137448492215e-05,0.000916355516834151,0.0253505703790701,66.2151762575641
NER,2018,29.734591,0.761335,1.944459,32.440385,1396.948314,yes,65.1153807848541,Niger,Sub-Saharan Africa,0.0212853909496898,0.000544998689192734,0.00139193338831003,0.0232223230271925,65.1153807848541
NER,2019,19.152917,2.086338,2.619024,23.858279,1579.463439,yes,64.6920926071325,Niger,Sub-Saharan Africa,0.012126217376786,0.00132091566571551,0.0016581732348665,0.015105306277368,64.6920926071325
NER,2020,24.083939,0.939186,1.444225,26.46735,2041.796658,yes,65.1523522356632,Niger,Sub-Saharan Africa,0.011795464012362,0.000459980182806235,0.000707330475021279,0.0129627746701895,65.1523522356632
NER,2021,33.153045,18.198729,1.840236,53.19201,1797.188875,yes,64.8428311646345,Niger,Sub-Saharan Africa,0.0184471679416556,0.0101262194826351,0.00102395247689256,0.0295973399011832,64.8428311646345
NER,2022,38.903304,4.43629,1.889229,45.228823,2121.163705,yes,64.5196114355824,Niger,Sub-Saharan Africa,0.0183405476476414,0.00209144159384907,0.000890656857623349,0.0213226460991138,64.5196114355824
NGA,2017,5.026593,49.209945,25.984261,80.220799,3831.725459,"",62.0963300614058,Nigeria,Sub-Saharan Africa,0.00131183537385057,0.0128427637957242,0.00678134727501624,0.020935946444591,62.0963300614058
NGA,2018,3.642706,39.263022,2.674001,45.579729,3688.551944,yes,61.6239171994612,Nigeria,Sub-Saharan Africa,0.000987570747356676,0.0106445625806808,0.000724946006074193,0.0123570793341117,61.6239171994612
NGA,2019,14.093327,14.407243,0.18088,28.68145,3740.219156,yes,61.4777125881439,Nigeria,Sub-Saharan Africa,0.00376804845175762,0.00385197829300674,4.8360802524054e-05,0.00766838754728842,61.4777125881439
NGA,2020,11.918796,53.864523,0.530531,66.31385,3859.437404,yes,60.8171561155116,Nigeria,Sub-Saharan Africa,0.00308822109348039,0.0139565738115544,0.000137463299560228,0.0171822582045951,60.8171561155116
NGA,2021,63.237999,27.977972,6.101527,97.317498,3842.099446,yes,60.4623372452967,Nigeria,Sub-Saharan Africa,0.0164592301393544,0.00728194894307793,0.0015880710756595,0.0253292501580918,60.4623372452967
NGA,2022,5.538622,68.367625,3.003825,76.910072,4812.483387,yes,60.5856142998693,Nigeria,Sub-Saharan Africa,0.00115088646642636,0.0142063087811757,0.000624173583251063,0.0159813688308531,60.5856142998693
NIC,2017,10.675637,4.531824,1.096783,16.304244,672.474938,"",57.8642065744962,Nicaragua,Latin America & Caribbean,0.0158751447775144,0.00673902288980173,0.0016309648702477,0.0242451325375638,57.8642065744962
NIC,2018,15.162063,1.82478,0.480956,17.467799,442.554658,"",59.0169675318866,Nicaragua,Latin America & Caribbean,0.0342603172871813,0.00412328729799518,0.00108677197563244,0.0394703765608089,59.0169675318866
NIC,2019,12.175302,2.542984,0.052283,14.770569,473.154634,"",59.3493311372214,Nicaragua,Latin America & Caribbean,0.025732183783283,0.00537453047537943,0.000110498759270315,0.0312172130179327,59.3493311372214
NIC,2020,21.197925,0.06868,0.103881,21.370486,545.292384,"",59.2723637927415,Nicaragua,Latin America & Caribbean,0.0388744197094819,0.000125950777995828,0.000190505136415036,0.0391908756238928,59.2723637927415
NIC,2021,22.721787,0.382506,0.413005,23.517298,802.645824,"",59.4301380694184,Nicaragua,Latin America & Caribbean,0.0283086092527904,0.000476556394567375,0.000514554474278309,0.0292997201216361,59.4301380694184
NIC,2022,17.698561,0.679499,0.134639,18.512699,1443.577154,"",59.4086062149325,Nicaragua,Latin America & Caribbean,0.0122602113444087,0.00047070501089407,9.32676162316157e-05,0.0128241839715344,59.4086062149325
NIU,2017,0.377861,0.68587,0,1.063731,15.331669,"",,Niue,East Asia & Pacific,0.0246457838347541,0.0447355079215446,0,0.0693812917562987,
NIU,2018,0.026414,2.167485,0,2.193899,19.530797,"",,Niue,East Asia & Pacific,0.00135242816767795,0.110977805974841,0,0.112330234142519,
NIU,2019,0.009169,0.908969,0,0.918138,20.220821,"",,Niue,East Asia & Pacific,0.000453443507560845,0.04495213127103,0,0.0454055747785908,
NIU,2020,0,0.18892,0,0.18892,23.749421,"",,Niue,East Asia & Pacific,0,0.00795472024349562,0,0.00795472024349562,
NIU,2021,0.792215,0,0,0.792215,26.542464,"",,Niue,East Asia & Pacific,0.029847078251665,0,0,0.029847078251665,
NIU,2022,1.109286,0.150887,0,1.260173,24.530078,"",,Niue,East Asia & Pacific,0.0452214624021986,0.00615110151708445,0,0.0513725639192831,
NPL,2017,39.159954,21.593993,18.66002,79.413967,1559.714977,"",57.5947347006131,Nepal,South Asia,0.0251071218635865,0.0138448327536961,0.0119637371411867,0.0509156917584693,57.5947347006131
NPL,2018,124.399845,39.499506,57.890507,221.789858,1697.186304,"",56.6909301546941,Nepal,South Asia,0.0732976955486909,0.023273523894758,0.0341096948894539,0.130680914332903,56.6909301546941
NPL,2019,9.347802,24.522257,0.170113,34.040172,1620.086,"",56.3927519479263,Nepal,South Asia,0.00576994184259354,0.0151363921421455,0.000105002450487196,0.0210113364352263,56.3927519479263
NPL,2020,11.781582,14.631831,0.927853,27.341266,2006.107994,"",56.4988342775153,Nepal,South Asia,0.00587285531747899,0.00729364074305164,0.000462513983681379,0.013629010044212,56.4988342775153
NPL,2021,19.368187,12.93647,2.7763,35.080957,1739.021937,"",56.5724500121009,Nepal,South Asia,0.0111374023454886,0.00743893433703131,0.0015964720978675,0.0201728087803875,56.5724500121009
NPL,2022,12.468452,7.34252,2.125709,21.936681,1431.416954,"",56.7324531697351,Nepal,South Asia,0.00871056610385795,0.00512954662125652,0.00148503830002841,0.0153251510251429,56.7324531697351
